Barcode,Call Number,ID,Lname,Fname,LName2,FName2,TheRest,Author/Editor,Title,Volume/Edition,Holding,Sort1,Sort2,DO NOT INCLUDE,DECIMAL CHECK,Don't Include,Sort3,Nope,Sort4,Sort5,Sort6,Sort7,Sort8,Sort9,Sort10,Sort11,Sort12,Sort13,Sort14,Processing Notes,APA Citation,Chicago Citation,Date of Entry,Notes,Column1,Column2
L0112068721,Z 695.87 A51p,4279,,,,,,American Library Association,"A proposal for the selection, preparation and publication of a book catalog for core collections (for college libraries)",,Z 695.87 A51p,Z,695.87,A51p,TRUE,.A51p,.A,#NAME?,51,#NAME?,,,,,,,,,,,,,,,,
L0112068689,Z 695.87 C24c,4280,,,,,,"Cartwright, Kelley L | Shoffner, Ralph M.",Catalogs in book form:  a research study,,Z 695.87 C24c,Z,695.87,C24c,TRUE,.C24c,.C,#NAME?,24,#NAME?,,,,,,,,,,,,,,,,
L0112068648,Z 695.87 C69p,4281,,,,,,"Collison, Robert L.",Published library catalogues,,Z 695.87 C69p,Z,695.87,C69p,TRUE,.C69p,.C,#NAME?,69,#NAME?,,,,,,,,,,,,,,,,
L0112068606,Z 695.87 N42l,4282,,,,,,"Henderson, James W. | Rosenthal, Joseph A.",Library catalogs:  their preservation & maintenanc,MIT report 14,Z 695.87 N42l,Z,695.87,N42l,TRUE,.N42l,.N,#NAME?,42,#NAME?,,,,,,,,,,,,,,,,
L0112068564,Z 695.87 R17p,4284,,,,,,"Ranz, Jim",The printed book catalogue in American libraries:,ACRL 26,Z 695.87 R17p,Z,695.87,R17p,TRUE,.R17p,.R,#NAME?,17,#NAME?,,,,,,,,,,,,,,,,
L0112068523,Z 695.87 R178p,4283,,,,,,"Ranz, Jim",The printed book catalogue in American libraries:,ACRL 26,Z 695.87 R178p,Z,695.87,R178p,TRUE,.R178p,.R,#NAME?,178,#NAME?,,,,,,,,,,,,,,,,
,Z 695.87 T55,6197,,,,,,"Thompson, George",Using Printed Book Catalogs,,Z 695.87 T55,Z,695.87,T55,TRUE,.T55,.T,#NAME?,55,#NAME?,,,,,,,,,,,,,,Glass Display Case 2,,
L0112068481,Z 695.87 W14b,4285,,,,,,"Waldron, Helen J.",Book catalogs  A survey of the literature on costs,,Z 695.87 W14b,Z,695.87,W14b,TRUE,.W14b,.W,#NAME?,14,#NAME?,,,,,,,,,,,,,,,,
L0112068440,Z 695.9 A2 1977,4286,,,,,,,Abstracts & abstracting,,Z 695.9 A2 1977,Z,695.9,A2,TRUE,.A2,.A,#NAME?,2,#NAME?,1977,,,,,,,,,,,,,,,
L0112068838,Z 695.9 A49d 1971,4288,,,,,,,Directions for abstractors,revision 1971,Z 695.9 A49d 1971,Z,695.9,A49d,TRUE,.A49d,.A,#NAME?,49,#NAME?,1971,,,,,,,,,,,,,,,
L0112068879,Z 695.9 A49d,4287,,,,,,,Directions for abstractors,,Z 695.9 A49d,Z,695.9,A49d,TRUE,.A49d,.A,#NAME?,49,#NAME?,,,,,,,,,,,,,,,,
L0112068796,Z 695.9 A97 1981,4289,,,,,,"Austin, Derek | Dale, Peter",Guidelines for the establishment and development o,Second ed.,Z 695.9 A97 1981,Z,695.9,A97,TRUE,.A97,.A,#NAME?,97,#NAME?,1981,,,,,,,,,,,,,,,
L0112068754,Z 695.9 B38n,4290,,,,,,"Brenner, Everett H.",NFAIS/UNESCO indexing in perspective education kit,,Z 695.9 B38n,Z,695.9,B38n,TRUE,.B38n,.B,#NAME?,38,#NAME?,,,,,,,,,,,,,,,,
L0112068713,Z 695.9 B63 1994,7368,,,,,,"Bonura, Larry S.",The Art of Indexing,,Z 695.9 B63 1994,Z,695.9,B63,TRUE,.B63,.B,#NAME?,63,#NAME?,1994,,,,,,,,,Not in voyager as of 10/31/2016,,,,,,
L0112068671,Z 695.9 B64a,4291,,,,,,"Borko, Harold | Bernier, Charles L.",Abstracting concepts and methods,,Z 695.9 B64a,Z,695.9,B64a,TRUE,.B64a,.B,#NAME?,64,#NAME?,,,,,,,,,,,,,,,,
L0112068630,Z 695.9 B64i,4292,,,,,,"Borko, Harold | Bernier, Charles L.",Indexing concepts and methods,,Z 695.9 B64i,Z,695.9,B64i,TRUE,.B64i,.B,#NAME?,64,#NAME?,,,,,,,,,,,,,,,,
L0112068598,Z 695.9 B66a,4294,,,,,,"Bourne, Charles P.",Abstracting and indexing rates and costs: a litera,Review series 5,Z 695.9 B66a,Z,695.9,B66a,TRUE,.B66a,.B,#NAME?,66,#NAME?,,,,,,,,,,,,,,,,
L0112068556,Z 695.9 C18m,4295,,,,,,"Carey, G.V.",Making an index,,Z 695.9 C18m,Z,695.9,C18m,TRUE,.C18m,.C,#NAME?,18,#NAME?,,,,,,,,,,,,,,,,
L0112068515,Z 695.9 C43 1994,4296,,,,,,"Fidel, Raya| Hahn, Trudi Bellardo| Rasmussen, Edie",Challenges in indexing electronic text and images,,Z 695.9 C43 1994,Z,695.9,C43,TRUE,.C43,.C,#NAME?,43,#NAME?,1994,,,,,,,,,,,,,,,
L0112068473,Z 695.9 C59f v. 1; pt.1,4297,,,,,,"Cleverdon, Cyril| Mills, Jack | Keen, Michael",ASLIB Cranfield research project  Factors determin,,Z 695.9 C59f v. 1; pt.1,Z,695.9,C59f,TRUE,.C59f,.C,#NAME?,59,#NAME?,v. 1;,pt,1,,,,,,,,,,,,,
L0112068432,Z 695.9 C59f v. 1; pt.2,4298,,,,,,"Cleverdon, Cyril| Mills, Jack | Keen, Michael",ASLIB Cranfield research project  Factors determin,,Z 695.9 C59f v. 1; pt.2,Z,695.9,C59f,TRUE,.C59f,.C,#NAME?,59,#NAME?,v. 1;,pt,2,,,,,,,,,,,,,
L0112068861,Z 695.9 C69a,4299,,,,,,"Collison, Robert L.",Abstracts and abstracting services,,Z 695.9 C69a,Z,695.9,C69a,TRUE,.C69a,.C,#NAME?,69,#NAME?,,,,,,,,,,,,,,,,
L0112068820,Z 695.9 C69a,,,,,,,"Collison, Robert L.",Abstracts and abstracting services,,Z 695.9 C69a,,,,TRUE,.,.,#NAME?,0,#NAME?,,,,,,,,,,,,,,,,
L0112068788,Z 695.9 C69i 1972,4300,,,,,,"Collison, Robert L.",Indexes and indexing,Fourth revised edition,Z 695.9 C69i 1972,Z,695.9,C69i,TRUE,.C69i,.C,#NAME?,69,#NAME?,1972,,,,,,,,,,,,,,,
L0112068747,Z 695.9 C69in,4301,,,,,,"Collison, Robert L.",Indexing books,,Z 695.9 C69in,Z,695.9,C69in,TRUE,.C69in,.C,#NAME?,69,#NAME?,,,,,,,,,,,,,,,,
L0112068705,Z 695.9 C738,4302,,,,,,"Edwards, Tom",A comparative analysis of the major abstracting an,,Z 695.9 C738,Z,695.9,C738,TRUE,.C738,.C,#NAME?,738,#NAME?,,,,,,,,,,,,,,,,
L0112068663,Z 695.9 C915a 1982,7147,,,,,,"Cremmins, Edward T.",The Art of Abstracting,,Z 695.9 C915a 1982,Z,695.9,C915a,TRUE,.C915a,.C,#NAME?,915,#NAME?,1982,,,,,,,,,,,,,,,
L0112068622,Z 695.9 D722s 1963,4303,,,,,,"Dopkowski, Philip L",Selected bibliography on indexing in science and t,,Z 695.9 D722s 1963,Z,695.9,D722s,TRUE,.D722s,.D,#NAME?,722,#NAME?,1963,,,,,,,,,,,,,,,
L0112068580,Z 695.9 H24g 1965a,4304,,,,,,"Harris, Eleanor T.",A guide for the preparation of indexes,,Z 695.9 H24g 1965a,Z,695.9,H24g,TRUE,.H24g,.H,#NAME?,24,#NAME?,1965a,,,,,,,,,,,,,,,
L0112068549,Z 695.9 H971 1975,4305,,,,,,"Hutchins, W.J.",Languages of indexing and classification,vol. 3,Z 695.9 H971 1975,Z,695.9,H971,TRUE,.H971,.H,#NAME?,971,#NAME?,1975,,,,,,,,,,,,,,,
L0112068507,Z 695.9 I52,4306,,,,,,"Harrod, Leonard Montague",Indexers on indexing,,Z 695.9 I52,Z,695.9,I52,TRUE,.I52,.I,#NAME?,52,#NAME?,,,,,,,,,,,,,,,,
L0112068465,Z 695.9 I61a 1969 v. 1,4307,,,,,,,Abstracting services,vol. 1,Z 695.9 I61a 1969 v. 1,Z,695.9,I61a,TRUE,.I61a,.I,#NAME?,61,#NAME?,1969,v,1,,,,,,,,,,,,,
L0112068424,Z 695.9 I61a 1969 v. 2,4308,,,,,,,Abstracting services,vol. 2; Second ed.,Z 695.9 I61a 1969 v. 2,Z,695.9,I61a,TRUE,.I61a,.I,#NAME?,61,#NAME?,1969,v,2,,,,,,,,,,,,,
L0112069372,Z 695.9 J197i,4309,,,,,,"Jahoda, Gerald",Information storage and retrieval systems for indi,,Z 695.9 J197i,Z,695.9,J197i,TRUE,.J197i,.J,#NAME?,197,#NAME?,,,,,,,,,,,,,,,,
L0112069331,Z 695.9 K676d,4310,,,,,,"Klempner, Irving M.",Diffusion of abstracting and indexing services,,Z 695.9 K676d,Z,695.9,K676d,TRUE,.K676d,.K,#NAME?,676,#NAME?,,,,,,,,,,,,,,,,
L0112069299,Z 695.9 L36 1991,4311,,,,,,"Lancaster, F.W.",Indexing and abstracting in theory and practice,,Z 695.9 L36 1991,Z,695.9,L36,TRUE,.L36,.L,#NAME?,36,#NAME?,1991,,,,,,,,,,,,,,,
L0112069257,Z 695.9 L36 1998,4312,,,,,,"Lancaster, F.W.",Indexing and abstracting in theory and practice,Second ed.,Z 695.9 L36 1998,Z,695.9,L36,TRUE,.L36,.L,#NAME?,36,#NAME?,1998,,,,,,,,,,,,,,,
L0112069216,Z 695.9 M32a,4313,,,,,,"Manzer, Bruce M.","The abstract journal, 1790-1920",,Z 695.9 M32a,Z,695.9,M32a,TRUE,.M32a,.M,#NAME?,32,#NAME?,,,,,,,,,,,,,,,,
L0112069174,Z 695.9 M56a,4314,,,,,,"Metcalfe, John Wallace",Alphabetical subject indication of information,,Z 695.9 M56a,Z,695.9,M56a,TRUE,.M56a,.M,#NAME?,56,#NAME?,,,,,,,,,,,,,,,,
L0112069133,Z 695.9 O26 1996,4315,,,,,,"O'Connor, Brian C.",Explorations in indexing and abstracting,,Z 695.9 O26 1996,Z,695.9,O26,TRUE,.O26,.O,#NAME?,26,#NAME?,1996,,,,,,,,,,,,,,,
L0112069091,Z 695.9 R14i,4317,,,,,,"Ramsden, Michael J.",An introduction to  index language construction,,Z 695.9 R14i,Z,695.9,R14i,TRUE,.R14i,.R,#NAME?,14,#NAME?,,,,,,,,,,,,,,,,
L0112069059,Z 695.9 R43 1997,7023,,,,,,"Jones, Karen Sparck, Peter Willett, eds.",Readings in information retrieval,,Z 695.9 R43 1997,Z,695.9,R43,TRUE,.R43,.R,#NAME?,43,#NAME?,1997,,,,,,,,,,,,,,,
L0112069018,Z 695.9 R68 1988,4318,,,,,,"Rowley, Jennifer E.",Abstracting and indexing,Second ed.,Z 695.9 R68 1988,Z,695.9,R68,TRUE,.R68,.R,#NAME?,68,#NAME?,1988,,,,,,,,,,,,,,,
L0112068978,Z 695.9 S63 1974,7157,,,,,,"Soergel, Dagobert",Indexing Languages and Thesauri: Construction and Management,,Z 695.9 S63 1974,Z,695.9,S63,TRUE,.S63,.S,#NAME?,63,#NAME?,1974,,,,,,,,,,,,,,,
L0112068937,Z 695.9 S63 1974,,,,,,,"Soergel, Dagobert",Indexing Languages and Thesauri: Construction and Management,,Z 695.9 S63 1974,,,,TRUE,.,.,#NAME?,0,#NAME?,,,,,,,,,,,,,,,,
L0112069364,Z 695.9 S85 1998,4319,,,,,,"Endres-Niggemeyer, Brigitte",Summarizing information,,Z 695.9 S85 1998,Z,695.9,S85,TRUE,.S85,.S,#NAME?,85,#NAME?,1998,,,,,,,,,,,,,,,
L0112069323,Z 695.9 T19s v. 1,4322,,,,,,Mortimer Taube | Associates,Studies in coordinate indexing,vol. 1,Z 695.9 T19s v. 1,Z,695.9,T19s,TRUE,.T19s,.T,#NAME?,19,#NAME?,v. 1,,,,,,,,,,,,,,,
L0112069281,Z 695.9 T19s v. 2,4323,,,,,,Mortimer Taube | Associates,Studies in coordinate indexing,vol. 2,Z 695.9 T19s v. 2,Z,695.9,T19s,TRUE,.T19s,.T,#NAME?,19,#NAME?,v. 2,,,,,,,,,,,,,,,
L0112069240,Z 695.9 T19s v. 3,4324,,,,,,Mortimer Taube | Associates,Studies in coordinate indexing,vol. 3,Z 695.9 T19s v. 3,Z,695.9,T19s,TRUE,.T19s,.T,#NAME?,19,#NAME?,v. 3,,,,,,,,,,,,,,,
L0112069208,Z 695.9 T19s v. 4,4320,,,,,,Mortimer Taube | Associates,The mechanization of data retrieval,vol. 4,Z 695.9 T19s v. 4,Z,695.9,T19s,TRUE,.T19s,.T,#NAME?,19,#NAME?,v. 4,,,,,,,,,,,,,,,
L0112069166,Z 695.9 T19s v. 5,4325,,,,,,Mortimer Taube | Associates,Emerging solutions for mechanizing the storage and,vol. 5,Z 695.9 T19s v. 5,Z,695.9,T19s,TRUE,.T19s,.T,#NAME?,19,#NAME?,v. 5,,,,,,,,,,,,,,,
L0112069125,Z 695.9 T19s v. 6,4321,,,,,,Mortimer Taube | Associates,The coming age of information technology,vol. 6,Z 695.9 T19s v. 6,Z,695.9,T19s,TRUE,.T19s,.T,#NAME?,19,#NAME?,v. 6,,,,,,,,,,,,,,,
L0112069083,Z 695.9 T68,4326,,,,,,"Knight, G. Norman",Training in indexing,,Z 695.9 T68,Z,695.9,T68,TRUE,.T68,.T,#NAME?,68,#NAME?,,,,,,,,,,,,,,,,
L0112069042,Z 695.9 W37 2000,7148,,,,,,"Cronin, Blaise, | Helen Barsky Adams",The Web of Knowledge: a festschrift in honor of Eugene Garfield,,Z 695.9 W37 2000,Z,695.9,W37,TRUE,.W37,.W,#NAME?,37,#NAME?,2000,,,,,,,,,,,,,,,
L0112069000,Z 695.9 W44,4327,,,,,,"Wellisch, Hans H.",Indexing and abstracting,,Z 695.9 W44,Z,695.9,W44,TRUE,.W44,.W,#NAME?,44,#NAME?,,,,,,,,,,,,,,,,
L0112068960,Z 695.9 W56w 1879,7183,,,,,,"Wheatley, Henry B.",What is an Index?,,Z 695.9 W56w 1879,Z,695.9,W56w,TRUE,.W56w,.W,#NAME?,56,#NAME?,1879,,,,,,,,,PN 171 D37 L5 1993 c.1,,,,,,
L0112068929,Z 695.9 W56w,4329,,,,,,"Wheatley, Henry B.",What is an index?,,Z 695.9 W56w,Z,695.9,W56w,TRUE,.W56w,.W,#NAME?,56,#NAME?,,,,,,,,,,,,,,,,
L0112069356,Z 695.9 W69i,4332,,,,,,"Wilson, T. D.",An introduction to chain indexing,,Z 695.9 W69i,Z,695.9,W69i,TRUE,.W69i,.W,#NAME?,69,#NAME?,,,,,,,,,,,,,,,,
L0112069315,Z 695.9 W75i 1954,4333,,,,,,"Spiker, Sina",Indexing your book,,Z 695.9 W75i 1954,Z,695.9,W75i,TRUE,.W75i,.W,#NAME?,75,#NAME?,1954,,,,,,,,,,,,,,,
L0112069273,Z 695.9 W565i 1957,4328,,,,,,"Wheeler, Martha Thorne","Indexing Principles, rules and examples",,Z 695.9 W565i 1957,Z,695.9,W565i,TRUE,.W565i,.W,#NAME?,565,#NAME?,1957,,,,,,,,,,,,,,,
L0112069232,Z 695.915 N48 C7 1986,4334,,,,,,"Craven, Timothy C.",String indexing,,Z 695.915 N48 C7 1986,Z,695.915,N48,TRUE,.N48,.N,#NAME?,48,#NAME?,C7,1986,,,,,,,,,,,,,,
L0112069190,Z 695.915 N48 C7 ,,,,,,,"Craven, Timothy C.",String indexing,,Z 695.915 N48 C7 ,,,,TRUE,.,.,#NAME?,0,#NAME?,,,,,,,,,,,,,,,,
L0112069158,Z 695.92 1971,5871,,,,,,"Sparck Jones, Karen",Automatic Keyword Classification for Information Retrieval,,Z 695.92 1971,Z,695.92,1971,TRUE,.1971,.1,#NAME?,1971,#NAME?,,,,,,,,,,,,,,,,
L0112069117,Z 695.92 A935pr 1974,4335,,,,,,"Austin, Derek",Precis a manual of concept analysis and subject in,,Z 695.92 A935pr 1974,Z,695.92,A935pr,TRUE,.A935pr,.A,#NAME?,935,#NAME?,1974,,,,,,,,,,,,,,,
L0112069075,Z 695.92 A935pr 1984,4336,,,,,,"Austin, Derek",Precis a manual of concept analysis and subject in,Second ed.,Z 695.92 A935pr 1984,Z,695.92,A935pr,TRUE,.A935pr,.A,#NAME?,935,#NAME?,1984,,,,,,,,,,,,,,,
L0112068952,Z 695.92 B66b supp. 2,4339,,,,,,"Bourne, Charles P.",Bibliography on the mechanization of information r,Supp. 2,Z 695.92 B66b supp. 2,Z,695.92,B66b,TRUE,.B66b,.B,#NAME?,66,#NAME?,supp.,2,,,,,,,,,,,,,,
L0112068911,Z 695.92 B66b supp. 3,4340,,,,,,"Bourne, Charles P.",Bibliography on the mechanization of information r,Supp. 3,Z 695.92 B66b supp. 3,Z,695.92,B66b,TRUE,.B66b,.B,#NAME?,66,#NAME?,supp.,3,,,,,,,,,,,,,,
L0112068994,Z 695.92 B66b supp. 1,4338,,,,,,"Bourne, Charles P.",Bibliography on the mechanization of information r,Supp. 1,Z 695.92 B66b supp. 1,Z,695.92,B66b,TRUE,.B66b,.B,#NAME?,66,#NAME?,supp.,,,,,,,,,,,,,,,
L0112069034,Z 695.92 B66b,4337,,,,,,"Bourne, Charles P.",Bibliography on the mechanization of information r,,Z 695.92 B66b,Z,695.92,B66b,TRUE,.B66b,.B,#NAME?,66,#NAME?,,,,,,,,,,,,,,,,
L0112069349,Z 695.92 B85r c.2,4341,,,,,,"Buckl|, Lawrence F.",The recording of Library of Congress bibliography,,Z 695.92 B85r c.2,Z,695.92,B85r,TRUE,.B85r,.B,#NAME?,85,#NAME?,c.2,,,,,,,,,,,,,,,
L0112069307,Z 695.92 C15g,4342,,,,,,"Campey, Lucille H.",Generating and printing indexes by computer,Pub. no. 11,Z 695.92 C15g,Z,695.92,C15g,TRUE,.C15g,.C,#NAME?,15,#NAME?,,,,,,,,,,,,,,,,
L0112069265,Z 695.92 C83m,4343,,,,,,"Courtot, Marilyn E.",Microform indexing and retrieval systems A consume,,Z 695.92 C83m,Z,695.92,C83m,TRUE,.C83m,.C,#NAME?,83,#NAME?,,,,,,,,,,,,,,,,
L0112069182,Z 695.92 D6,4345,,,,,,,Installation manual for the Uniterm system of coor,,Z 695.92 D6,Z,695.92,D6,TRUE,.D6,.D,#NAME?,6,#NAME?,,,,,,,,,,,,,,,,
L0112069224,Z 695.92 D26i,4344,,,,,,,An introduction to indexing and abstracting for te,DfS Report 839,Z 695.92 D26i,Z,695.92,D26i,TRUE,.D26i,.D,#NAME?,26,#NAME?,,,,,,,,,,,,,,,,
L0112069141,Z 695.92 F47,4347,,,,,,"Fetters, Linda K",A guide to indexing software,Second ed.,Z 695.92 F47,Z,695.92,F47,TRUE,.F47,.F,#NAME?,47,#NAME?,,,,,,,,,,,,,,,,
L0112069067,Z 695.92 F72a,4348,,,,,,"Freeman, Robert R. | Atherton, Pauline",Audacious - an experiment with on-line interactive,,Z 695.92 F72a,Z,695.92,F72a,TRUE,.F72a,.F,#NAME?,72,#NAME?,,,,,,,,,,,,,,,,
L0112069026,Z 695.92 F72f,4349,,,,,,"Freeman, Robert R. | Atherton, Pauline",File organization and search strategy,,Z 695.92 F72f,Z,695.92,F72f,TRUE,.F72f,.F,#NAME?,72,#NAME?,,,,,,,,,,,,,,,,
L0112069109,Z 695.92 F327t,4346,,,,,,"Feinberg, Hilda",Title derivative indexing techniques,,Z 695.92 F327t,Z,695.92,F327t,TRUE,.F327t,.F,#NAME?,327,#NAME?,,,,,,,,,,,,,,,,
L0112068986,Z 695.92 F789g 1970,4350,,,,,,"Foskett, A.C.",a guide to personal indexes,,Z 695.92 F789g 1970,Z,695.92,F789g,TRUE,.F789g,.F,#NAME?,789,#NAME?,1970,,,,,,,,,,,,,,,
L0112068945,Z 695.92 G18c,4352,,,,,,"Garfield, Eugene",Citation indexing - its theory and application,,Z 695.92 G18c,Z,695.92,G18c,TRUE,.G18c,.G,#NAME?,18,#NAME?,,,,,,,,,,,,,,,,
L0112068903,Z 695.92 H52s,4353,,,,,,"Hickerson, H. Thomas| Winters, Joan | Beale, Venet",Spindex II at Cornell University,,Z 695.92 H52s,Z,695.92,H52s,TRUE,.H52s,.H,#NAME?,52,#NAME?,,,,,,,,,,,,,,,,
L0112069851,Z 695.92 I61p,4354,,,,,,"Wellisch, Hans H.",The precis index system,1976 proceedings,Z 695.92 I61p,Z,695.92,I61p,TRUE,.I61p,.I,#NAME?,61,#NAME?,,,,,,,,,,,,,,,,
L0112069810,Z 695.92 J64,7149,,,,,,"Jonker, Frederick","Indexing Theory, Indexing Methods, and Search Devices",,Z 695.92 J64,Z,695.92,J64,TRUE,.J64,.J,#NAME?,64,#NAME?,,,,,,,,,,,,,,,,
L0112069778,Z 695.92 L23t,4356,,,,,,"L|ry,  Bertr| Clovis",A theory of indexing: indexing theory as a model f,,Z 695.92 L23t,Z,695.92,L23t,TRUE,.L23t,.L,#NAME?,23,#NAME?,,,,,,,,,,,,,,,,
L0112069737,Z 695.92 P42d,4357,,,,,,"Perry, J.W. | Kent, Allen",Documentation and information retrieval,,Z 695.92 P42d,Z,695.92,P42d,TRUE,.P42d,.P,#NAME?,42,#NAME?,,,,,,,,,,,,,,,,
L0112069695,Z 695.92 P42m,4358,,,,,,"Perry, J.W | Kent, Allen | Berry, Madeline M.",Machine literature searching,,Z 695.92 P42m,Z,695.92,P42m,TRUE,.P42m,.P,#NAME?,42,#NAME?,,,,,,,,,,,,,,,,
L0112069653,Z 695.92 R33,4359,,,,,,"Ramsden, Michael J.",Precis workbook,,Z 695.92 R33,Z,695.92,R33,TRUE,.R33,.R,#NAME?,33,#NAME?,,,,,,,,,,,,,,,,
L0112069612,Z 695.92 R52,4360,,,,,,"Richmond, Phyllis A.",Introduction to precis for North American usage,,Z 695.92 R52,Z,695.92,R52,TRUE,.R52,.R,#NAME?,52,#NAME?,,,,,,,,,,,,,,,,
L0112069570,Z 695.92 S845a,4361,,,,,,"Stevens, Mary Elizabeth",Automatic indexing:  a state of the art report,NBS mono. 91,Z 695.92 S845a,Z,695.92,S845a,TRUE,.S845a,.S,#NAME?,845,#NAME?,,,,,,,,,,,,,,,,
L0112069539,Z 695.92 W52i,4362,,,,,,"Shera, J. H| Kent, A. | Perry, J.W.",Advances in documentation and library science,vol. II,Z 695.92 W52i,Z,695.92,W52i,TRUE,.W52i,.W,#NAME?,52,#NAME?,,,,,,,,,,,,,,,,
L0112069497,Z 695.94 G7S73 1983,4363,,,,,,"Stephens, J.",Inventory of abstracting and indexing services pro,Report 21,Z 695.94 G7S73 1983,Z,695.94,G7S73,TRUE,.G7S73,.G,#NAME?,773,#NAME?,1983,,,,,,,,,,,,,,,
L0112069844,Z 695.95 A51a,4366,,,,,,"Hiss, Sophie K.",ALA Rules for filing catalog cards,,Z 695.95 A51a,Z,695.95,A51a,TRUE,.A51a,.A,#NAME?,51,#NAME?,,,,,,,,,,,,,,,,
L0112069802,Z 695.95 A52 1980,4367,,,,,,American Library Association,ALA filing rules,,Z 695.95 A52 1980,Z,695.95,A52,TRUE,.A52,.A,#NAME?,52,#NAME?,1980,,,,,,,,,,,,,,,
L0112069455,Z 695.95 A512a 1968,,,,,,,"Seely, Pauline A.",ALA rules for filing catalog cards,Second edition,Z 695.95 A512a 1968,,,,TRUE,.,.,#NAME?,0,#NAME?,,,,,,,,,,,,,,,,
L0112069414,Z 695.95 A512a 1968,4364,,,,,,"Seely, Pauline A.",ALA rules for filing catalog cards,Second edition ; Abridged,Z 695.95 A512a 1968,Z,695.95,A512a,TRUE,.A512a,.A,#NAME?,512,#NAME?,1968,,,,,,,,,,,,,,,
L0112069729,Z 695.95 c15r 1974,4369,,,,,,,Rules for filing catalog cards in the University Research Library,Second ed.,Z 695.95 c15r 1974,Z,695.95,c15r,TRUE,.c15r,.c,#NAME?,15,#NAME?,1974,,,,,,,,,,,,,,,
L0112069760,Z 695.95 C15r 1952a,4368,,,,,,,Rules for filing catalog cards in the University of California Library Los Angeles ,,Z 695.95 C15r 1952a,Z,695.95,C15r,TRUE,.C15r,.C,#NAME?,15,#NAME?,1952a,,,,,,,,,,,,,,,
L0112069687,Z 695.95 C37 1981,4370,,,,,,"Carothers, Diane Foxhill",Self-instruction manual for filing catalog cards,,Z 695.95 C37 1981,Z,695.95,C37,TRUE,.C37,.C,#NAME?,37,#NAME?,1981,,,,,,,,,,,,,,,
L0112069646,Z 695.95 E49f,4371,,,,,,"Elrod, J. McRee",Filing in the public catalog and shelf list,Second ed.,Z 695.95 E49f,Z,695.95,E49f,TRUE,.E49f,.E,#NAME?,49,#NAME?,,,,,,,,,,,,,,,,
L0112069604,Z 695.95 H67w,4372,,,,,,"Hoffman, Herbert H.",What happens in library filing?,,Z 695.95 H67w,Z,695.95,H67w,TRUE,.H67w,.H,#NAME?,67,#NAME?,,,,,,,,,,,,,,,,
L0112069562,Z 695.95 I61a,4373,,,,,,,The arrangement of entries for complex material un,,Z 695.95 I61a,Z,695.95,I61a,TRUE,.I61a,.I,#NAME?,61,#NAME?,,,,,,,,,,,,,,OVERSIZE,,
L0112069521,Z 695.95 L515c,4374,,,,,,"Lee, Sang C. | Lee, Minja P.",Converting to a divided catalog,,Z 695.95 L515c,Z,695.95,L515c,TRUE,.L515c,.L,#NAME?,515,#NAME?,,,,,,,,,,,,,,,,
L0112069489,Z 695.95 M83f,4375,,,,,,"Morse, Grant W.",Filing rules  A three-way divided catalog,,Z 695.95 M83f,Z,695.95,M83f,TRUE,.M83f,.M,#NAME?,83,#NAME?,,,,,,,,,,,,,,,,
L0112069406,Z 695.95 P68r 1917,4377,,,,,,,Carnegie library rules for filing cards,Second ed.,Z 695.95 P68r 1917,Z,695.95,P68r,TRUE,.P68r,.P,#NAME?,68,#NAME?,1917,,,,,,,,,,,,,,,
L0112069448,Z 695.95 P68r,4376,,,,,,,Pittsburgh. Carnegie library rules for filing card,Fifth ed.,Z 695.95 P68r,Z,695.95,P68r,TRUE,.P68r,.P,#NAME?,68,#NAME?,,,,,,,,,,,,,,,,
L0112069836,Z 695.95 U58f 1956,4378,,,,,,,Filing rules for the dictionary catalogs of the Li,,Z 695.95 U58f 1956,Z,695.95,U58f,TRUE,.U58f,.U,#NAME?,58,#NAME?,1956,,,,,,,,,,,,,,,
L0112069794,Z 695.95 U58f 1980,4379,,,,,,"Rather, John C. | Biebel, Susan C.",Library of Congress filing rules,,Z 695.95 U58f 1980,Z,695.95,U58f,TRUE,.U58f,.U,#NAME?,58,#NAME?,1980,,,,,,,,,,,,,,,
L0112069752,Z 695.98 C6 1968,4380,,,,,,"Perreault, Jean M.",Conference proceedings from the school of library,vol. I,Z 695.98 C6 1968,Z,695.98,C6,TRUE,.C6,.C,#NAME?,6,#NAME?,1968,,,,,,,,,,,,,,,
L0112069711,Z 696 A3 I57,4394,,,,,,"Dahlberg, Ingetraut",International classification and indexing bibliogr,ICIB 2,Z 696 A3 I57,Z,696,A3,TRUE,.A3,.A,#NAME?,3,#NAME?,I57,,,,,,,,,,,,,,,
L0112069679,Z 696 A4 C694 1995,4395,,,,,,"Thomas, Alan R.",Classification  Options and opportunities,,Z 696 A4 C694 1995,Z,696,A4,TRUE,.A4,.A,#NAME?,4,#NAME?,C694,1995,,,,,,,,,,,,,,
L0112069638,Z 696 A4 D33 1978,6636,,,,,,"Dahlberg, Ingetraut",Ontical structures and universal classification,,Z 696 A4 D33 1978,Z,696,A4,TRUE,.A4,.A,#NAME?,4,#NAME?,D33,1978,,,,,,,,,,,,,,
L0112069596,Z 696 A4 H86 1988,4397,,,,,,"Hunter, Eric J.",Classification Made simple,,Z 696 A4 H86 1988,Z,696,A4,TRUE,.A4,.A,#NAME?,4,#NAME?,H86,1988,,,,,,,,,,,,,,
